行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
淮北市本级,淮北粤泰置业有限公司,鹰山路东、规划跃进路北,4.221447,城镇住宅用地,挂牌出让,70,房地产业,18050,淮北粤泰置业有限公司,1.002.50,2019年3月5日,2020年7月31日,2022年7月31日,
淮北市本级,淮北粤泰置业有限公司,鹰山路西、规划跃进路南,6.887915,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,29350,淮北粤泰置业有限公司,1.002.50,2019年3月5日,2020年7月31日,2022年7月31日,
淮北市本级,淮北粤泰置业有限公司,鹰山路东、规划勤学路北,12.612149,城镇住宅用地,挂牌出让,70,房地产业,53350,淮北粤泰置业有限公司,1.002.50,2019年3月5日,2020年7月31日,2023年7月31日,
淮北市本级,杜集片区污水转输工程（排水公司泵站）,石台镇窦庄村,0.043094,公用设施用地,划拨,,公共设施管理业,,淮北市排水有限责任公司,,2019年3月5日,,,
淮北市本级,淮北师范大学新校区,沱河路以北、规划朱山东路西侧,21.52118,教育用地,划拨,,教育业,0,淮北师范大学,0.610.61,2019年3月5日,2019年11月5日,2021年11月5日,
淮北市本级,淮北师范大学新校区,沱河路以北、规划朱山东路西侧,28.72089,教育用地,划拨,,教育业,0,淮北师范大学,0.610.61,2019年3月5日,2019年11月5日,2021年11月5日,
淮北市本级,淮北师范大学新校区,沱河路以北、规划朱山东路西侧,0.027303,教育用地,划拨,,教育业,0,淮北师范大学,0.610.61,2019年3月5日,2019年11月5日,2021年11月5日,
淮北市本级,淮北师范大学新校区,沱河路以北、规划朱山东路西侧,1.688757,教育用地,划拨,,教育业,0,淮北师范大学,0.610.61,2019年3月5日,2019年11月5日,2021年11月5日,
淮北市本级,杜集片区污水转输工程（排水公司泵站）,高岳街道办事处双楼村,0.095089,公用设施用地,划拨,,公共设施管理业,,淮北市排水有限责任公司,,2019年3月5日,,,
淮北市本级,杜集片区污水转输工程（排水公司泵站）,朔里镇矬楼村,0.210569,公用设施用地,划拨,,公共设施管理业,,淮北市排水有限责任公司,,2019年3月5日,,,
濉溪县,安徽濉芜现代产业园投资有限公司,濉溪县濉溪芜湖现代产业园濉芜大道北、海棠路东,7.365231,工业用地,挂牌出让,50,其它,1032,安徽濉芜现代产业园投资有限公司,1,2019年2月28日,2019年8月28日,2020年8月28日,
濉溪县,安徽南黎环保科技有限公司,濉溪县南坪镇路东村土地西、兴业路南,5.3267,工业用地,挂牌出让,50,其它,704,安徽南黎环保科技有限公司,1,2019年2月27日,2020年2月27日,2021年2月27日,
濉溪县,淮北市建投房地产开发有限公司,濉溪县碱河路北、新烈山路东,8.871254,城镇住宅用地,挂牌出让,其他商服用地40年; 城镇住宅用地70年;,房地产业,33300,淮北市建投房地产开发有限公司,1.002.20,2019年1月25日,2020年7月25日,2022年7月25日,
濉溪县,安徽晓阳置业有限公司,濉溪县百善镇纬七路北、青沟路东,6.795575,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,5240,安徽晓阳置业有限公司,1.002.00,2019年1月22日,2020年1月22日,2022年1月22日,
濉溪县,安徽盈科安防装备股份有限公司,濉溪县濉溪芜湖现代产业园区用地北、濉溪六路西,4.010445,工业用地,挂牌出让,50,其它,562,安徽盈科安防装备股份有限公司,1,2019年1月21日,2020年1月21日,2021年1月21日,
濉溪县,濉溪县五沟镇新镇区道路路网工程,濉溪县五沟镇新镇区,0.028937,公路用地,划拨,,道路运输业,0,濉溪县五沟镇人民政府,0.000.00,2019年1月7日,2019年2月7日,2020年8月7日,
淮北市本级,南坪镇老家村村庄搬迁,南坪镇老家村,4.8634,经济适用住房用地,划拨,,房地产业,,濉溪县南坪镇老家村村民委员会,1,2019年1月3日,2019年1月3日,2019年1月3日,
淮北市本级,南坪镇任圩村村庄搬迁,南坪镇任圩村,8.215,经济适用住房用地,划拨,,房地产业,,濉溪县南坪镇任圩村村民委员会,1,2019年1月3日,2019年1月3日,2019年1月3日,
淮北市本级,五沟镇孟集村项目,五沟镇孟集村,5.3333,经济适用住房用地,划拨,,房地产业,,濉溪县五沟镇人民政府,1,2019年1月3日,2019年1月3日,2019年1月3日,
淮北市本级,祁集前中陈圩孜新村址,祁集前中陈圩孜,8.938,经济适用住房用地,划拨,,房地产业,,濉溪县韩村镇和谐村村民委员会,1,2019年1月3日,2019年1月3日,2019年1月3日,
淮北市本级,百善镇前谢家新村址,百善镇丁楼村,6.4993,经济适用住房用地,划拨,,房地产业,,濉溪县百善镇人民政府,1,2019年1月3日,2019年1月3日,2019年1月3日,
淮北市本级,临涣镇张楼行政村丁小庙新村址,张楼行政村,12.622,经济适用住房用地,划拨,,房地产业,,濉溪县临涣镇人民政府,1,2019年1月3日,2019年1月3日,2019年1月3日,
淮北市本级,韩村镇胜利村新村址,韩村镇胜利村,7.886,经济适用住房用地,划拨,,房地产业,,濉溪县韩村镇人民政府,1,2019年1月3日,2019年1月3日,2019年1月3日,
濉溪县,濉溪县刘桥中心学校（任圩小学）教学楼项目,刘桥镇任圩村,0.566597,科教用地,划拨,,教育业,0,濉溪县教育局,0.001.20,2018年12月28日,2019年1月28日,2020年7月28日,
淮北市本级,开发区绿化项目,龙湖高新区,1.9976,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,龙湖高新区,3.956,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,龙湖高新区,0.3754,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,开发新区梧桐大道西,0.3915,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,开发区新区,0.0803,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,龙湖高新区,0.9444,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,开发新区梧桐大道西,13.2244,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,开发新区梧桐大道西,0.0105,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,龙湖高新区,3.9714,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区公路用地,开发区新区,0.0439,公路用地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,龙湖高新区,0.317954,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,开发区绿化项目,开发新区梧桐大道西,1.5314,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月28日,,,
淮北市本级,边角地,石台镇白顶山村,0.0623,公园与绿地,划拨,,公共设施管理业,,石台镇人民政府,,2018年12月27日,,,
淮北市本级,边角地,高岳办事处,1.3425,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2018年12月27日,,,
淮北市本级,振兴路、迎宾大道,段园镇祁村、牛眠村,2.6459,公路用地,划拨,,道路运输业,,段园镇人民政府,,2018年12月27日,2019年7月27日,2020年7月27日,
淮北市本级,边角地,矿山集张院村,0.0195,公园与绿地,划拨,,公共设施管理业,,矿山集办事处,,2018年12月27日,,,
淮北市本级,振兴路,段园镇祁村、牛眠村,1.8836,公路用地,划拨,,道路运输业,,段园镇人民政府,,2018年12月27日,2019年7月27日,2020年7月27日,
淮北市本级,边角地,高岳街道办事处孙庄村,0.0288,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2018年12月27日,,,
淮北市本级,边角地,石台镇白顶山村,0.3267,公园与绿地,划拨,,公共设施管理业,,石台镇人民政府,,2018年12月27日,,,
淮北市本级,孙庄棚改发展路,高岳办事处孙庄村,0.885,公路用地,划拨,,道路运输业,,高岳街道办事处,,2018年12月27日,2019年7月27日,2020年7月27日,
淮北市本级,边角地,矿山集赵庄,1.9314,公园与绿地,划拨,,公共设施管理业,,矿山集办事处,,2018年12月27日,,,
淮北市本级,绿地,渠沟境内,0.0902,公园与绿地,划拨,,国家机构,,相山区城乡建设局,,2018年12月26日,,,
淮北市本级,绿地,南黎路北，港利北,0.4779,公园与绿地,划拨,,国家机构,,相山区城乡建设局,,2018年12月26日,,,
淮北市本级,绿地,凤凰山经济开发区内,0.0083,公园与绿地,划拨,,国家机构,,凤凰山开发区管委会,,2018年12月26日,,,
淮北市本级,绿地,凤凰山经济开发区内,0.199,公园与绿地,划拨,,国家机构,,凤凰山开发区管委会,,2018年12月26日,,,
淮北市本级,绿地,渠沟镇境内,0.0834,公园与绿地,划拨,,国家机构,,相山区城乡建设局,,2018年12月26日,,,
淮北市本级,道路,任圩街道办事处,0.0254,公路用地,划拨,,国家机构,,相山区城乡建设局,,2018年12月26日,,,
淮北市本级,绿地,任圩街道办事处境内,3.7436,公园与绿地,划拨,,国家机构,,淮北市重点管理局,,2018年12月26日,,,
淮北市本级,边角地,东山路东、徐暨村民委员会北,1.2479,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2018年12月26日,,,
淮北市本级,边角地,罗里村南，萧淮公路北,0.0376,公园与绿地,划拨,,公共设施管理业,,朔里镇人民政府,,2018年12月26日,,,
淮北市本级,绿地,凤凰山经济开发区内,0.0372,公园与绿地,划拨,,国家机构,,凤凰山开发区管委会,,2018年12月26日,,,
淮北市本级,边角地,朔里镇葛堂村，萧淮路西侧,0.0617,公园与绿地,划拨,,公共设施管理业,,朔里镇人民政府,,2018年12月26日,,,
淮北市本级,绿地,凤凰山变电站工程附近,0.0623,公园与绿地,划拨,,国家机构,,相山区城乡建设局,,2018年12月26日,,,
淮北市本级,边角地,段园镇311国道东,0.008,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2018年12月26日,,,
淮北市本级,绿地,任圩街道办事处,0.0064,公园与绿地,划拨,,国家机构,,相山区城乡建设局,,2018年12月26日,,,
淮北市本级,绿地,任圩办事处境内,2.628,公园与绿地,划拨,,国家机构,,淮北市重点管理局,,2018年12月26日,,,
淮北市本级,道路,凤凰山经济开发区内,0.6586,公路用地,划拨,,国家机构,,凤凰山开发区管委会,,2018年12月26日,,,
淮北市本级,边角地,北外环路北、岱河西（东快）,0.153,公园与绿地,划拨,,公共设施管理业,,石台镇人民政府,,2018年12月26日,,,
淮北市本级,绿地,凤凰山经济开发区内,0.3448,公园与绿地,划拨,,国家机构,,凤凰山开发区管委会,,2018年12月26日,,,
濉溪县,濉溪镇王冲村棚户区项目,濉溪镇王冲村境内,5.5284,经济适用住房用地,划拨,,房地产业,,濉溪县濉溪镇人民政府,1.002.00,2018年12月25日,2018年12月25日,2018年12月25日,
濉溪县,濉溪镇城乡一体化项目,濉溪县濉溪镇杜庙村境内,13.6085,经济适用住房用地,划拨,,房地产业,,濉溪县濉溪镇人民政府,1.002.00,2018年12月25日,2018年12月25日,2018年12月25日,
濉溪县,乾隆湖工业园道路绿化项目,濉溪县濉溪镇乾隆湖工业园内,1.6583,公园与绿地,划拨,,公共设施管理业,,濉溪县濉溪镇人民政府,,2018年12月25日,2018年12月25日,2018年12月25日,
淮北市本级,淮北市东兴建设投资有限责任公司,安民路西、富兴路北,1.892962,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,3410,淮北市东兴建设投资有限责任公司,1.002.50,2018年12月19日,2019年8月3日,2020年8月3日,
淮北市本级,淮北市建投房地产开发有限公司,长山南路东、府前路北,13.739507,其他普通商品住房用地,挂牌出让,70,房地产业,47400,淮北市建投房地产开发有限公司,1.001.50,2018年12月19日,2020年7月2日,2023年7月2日,
淮北市本级,淮北市建投房地产开发有限公司,南湖路西、跃进河南,13.209543,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,59830,淮北市建投房地产开发有限公司,1.001.50,2018年12月19日,2020年7月2日,2022年7月2日,
淮北市本级,淮北市建投控股集团有限公司,淮北经济开发区新区，梧桐大道西、孟庄路南、澥河路北,14.663372,工业用地,挂牌出让,50,公共设施管理业,4730,淮北市建投控股集团有限公司,1.2,2018年12月19日,2019年6月3日,2021年6月3日,
淮北市本级,淮北市建投方顶置业有限公司,规划古城东路南、规划新兴路东,5.760349,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,14800,淮北市建投方顶置业有限公司,1.002.20,2018年12月19日,2020年7月2日,2022年7月2日,
淮北市本级,淮北市建投房地产开发有限公司,长山路东、跃进河南,11.420766,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,51740,淮北市建投房地产开发有限公司,1.001.50,2018年12月19日,2020年7月2日,2022年7月2日,
淮北市本级,开发区绿化项目,开发区新区,4.7234,公园与绿地,划拨,,国家机构,,淮北市开发区,,2018年12月18日,2019年6月30日,2020年6月30日,
淮北市本级,开发区公路用地,开发区新区,0.2061,公路用地,划拨,,道路运输业,,淮北市开发区,,2018年12月18日,2019年6月30日,2020年6月30日,
淮北市本级,长山南路,烈山镇洪庄村,3.8141,公路用地,划拨,,国家机构,0,淮北市交通运输局,,2018年12月17日,2019年7月17日,2020年7月17日,
淮北市本级,孟山南路,烈山镇洪庄村,1.4911,公路用地,划拨,,国家机构,0,淮北市交通运输局,,2018年12月17日,2019年7月17日,2020年7月17日,
